Date,OrderID,Customer,Region,Channel,Segment,Category,Product,Quantity,UnitPrice,Discount,Sales,Cost,Profit,MarketingSpend,CustomerSince
2025-03-24,ORD-100185,C-4989,EMEA,Organic,Enterprise,Accessories,Flux Cable,8,93,0,744,456.76,287.24,0,2023-06-03
2025-03-24,ORD-100186,C-4725,EMEA,Organic,Consumer,Wearables,Nimbus Ring,3,245,0.06,690.9,536.46,154.44,0,2024-12-02
2025-03-25,ORD-100187,C-4138,APAC,Organic,Consumer,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,0,2023-03-20
2025-03-25,ORD-100188,C-4175,EMEA,Affiliate,Consumer,Home,Beacon Lamp,1,192,0.02,188.16,144.33,43.83,16.93,2024-12-17
2025-03-25,ORD-100189,C-4540,EMEA,Email,Consumer,Accessories,Flux Cable,1,93,0,93,57.09,35.91,5.8,2025-06-25
2025-03-25,ORD-100190,C-4154,EMEA,Email,Enterprise,Wearables,Nimbus Ring,6,245,0.05,1396.5,1072.92,323.58,130.87,2025-06-15
2025-03-25,ORD-100191,C-4630,APAC,Organic,Enterprise,Home,Beacon Lamp,8,192,0.13,1336.32,1154.65,181.67,0,2023-10-27
2025-03-25,ORD-100192,C-4956,EMEA,Social,Consumer,Audio,Halo Headset,1,125,0.04,120,72.62,47.38,10.61,2024-12-14
2025-03-25,ORD-100193,C-4205,APAC,Email,Consumer,Wearables,Aura Watch,2,329,0.010036496350364963,651.4,359.91,291.49,64.5,2023-10-31
2025-03-25,ORD-100194,C-4298,APAC,Organic,SMB,Accessories,Shield Case,3,204,0.09,556.92,413.67,143.25,0,2024-06-14
2025-03-25,ORD-100195,C-4292,APAC,Paid Search,Consumer,Wearables,Nimbus Ring,3,245,0.04273722627737226,703.59,536.46,167.13,80.28,2023-05-05
2025-03-25,ORD-100196,C-4855,APAC,Email,Enterprise,Accessories,Shield Case,4,204,0.03,791.52,551.56,239.96,52.59,2023-05-16
2025-03-25,ORD-100197,C-4615,EMEA,Organic,Consumer,Audio,Halo Headset,1,125,0.1,112.5,72.62,39.88,0,2025-07-17
2025-03-26,ORD-100198,C-4877,APAC,Social,Consumer,Audio,Halo Headset,1,125,0.02,122.5,72.62,49.88,8.89,2024-11-21
2025-03-26,ORD-100199,C-4385,APAC,Paid Search,SMB,Home,Vista Hub,1,214,0.12284671532846715,187.71,151.52,36.19,21.45,2024-11-01
2025-03-26,ORD-100200,C-4690,EMEA,Paid Search,Consumer,Audio,Echo Buds,3,79,0.14284671532846716,203.15,170.65,32.5,23.21,2023-12-28
2025-03-26,ORD-100201,C-4114,North America,Organic,Enterprise,Wearables,Aura Watch,9,329,0.07043795620437956,2752.43,1620.03,1132.4,0,2025-01-04
2025-03-26,ORD-100202,C-4887,APAC,Social,Consumer,Audio,Halo Headset,3,125,0.02,367.5,217.87,149.63,30.97,2023-03-13
2025-03-26,ORD-100203,C-4760,APAC,Paid Search,Consumer,Wearables,Aura Watch,1,329,0.013284671532846714,324.63,180.01,144.62,37.1,2024-09-29
2025-03-26,ORD-100204,C-4318,EMEA,Organic,Enterprise,Wearables,Nimbus Ring,3,245,0,735,536.46,198.54,0,2025-01-25
2025-03-26,ORD-100205,C-4566,APAC,Social,Consumer,Wearables,Pulse Band,2,105,0.13,182.7,112.78,69.92,14.57,2024-01-14
2025-03-26,ORD-100206,C-4731,North America,Email,Enterprise,Audio,Halo Headset,8,125,0.14,860,580.98,279.02,89.02,2025-08-12
2025-03-26,ORD-100207,C-4985,EMEA,Paid Search,SMB,Accessories,Flux Cable,1,93,0.002846715328467153,92.74,57.09,35.65,10.6,2023-12-19
2025-03-26,ORD-100208,C-4845,APAC,Affiliate,Enterprise,Accessories,Shield Case,2,204,0,408,275.78,132.22,43.19,2025-09-25
2025-03-27,ORD-100209,C-4346,EMEA,Affiliate,Consumer,Home,Nest Sensor,2,64,0,128,68.56,59.44,7.81,2024-06-14
2025-03-27,ORD-100210,C-4310,North America,Paid Search,Consumer,Home,Beacon Lamp,2,192,0.07295620437956205,355.98,288.66,67.32,40.74,2024-07-18
2025-03-27,ORD-100211,C-4108,North America,Email,Enterprise,Accessories,Flux Cable,4,93,0,372,228.38,143.62,23.88,2023-08-15
2025-03-27,ORD-100212,C-4574,North America,Affiliate,Consumer,Accessories,Flux Cable,1,93,0,93,57.09,35.91,8.46,2025-06-04
2025-03-27,ORD-100213,C-4676,North America,Organic,SMB,Accessories,Flux Cable,2,93,0,186,114.19,71.81,0,2023-09-08
2025-03-27,ORD-100214,C-4963,EMEA,Social,SMB,Home,Nest Sensor,3,64,0,192,102.83,89.17,20.69,2023-11-30
2025-03-27,ORD-100215,C-4977,APAC,Email,Consumer,Accessories,Shield Case,2,204,0.05,387.6,275.78,111.82,42.13,2023-01-13
2025-03-27,ORD-100216,C-4420,North America,Affiliate,Enterprise,Accessories,Orbit Dock,8,208,0,1664,959.73,704.27,110.41,2024-04-03
2025-03-27,ORD-100217,C-4638,APAC,Email,Consumer,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,22.24,2023-08-19
2025-03-27,ORD-100218,C-4385,EMEA,Email,Enterprise,Home,Nest Sensor,7,64,0.01,443.52,239.95,203.57,40.94,2023-05-26
2025-03-28,ORD-100219,C-4390,APAC,Paid Search,Consumer,Accessories,Orbit Dock,2,208,0.003065693430656934,414.72,239.93,174.79,47.53,2024-09-01
2025-03-28,ORD-100220,C-4635,APAC,Email,Consumer,Accessories,Flux Cable,3,93,0,279,171.28,107.72,26.74,2024-04-15
2025-03-28,ORD-100221,C-4216,EMEA,Email,SMB,Wearables,Nimbus Ring,3,245,0,735,536.46,198.54,58.88,2023-10-24
2025-03-28,ORD-100222,C-4548,North America,Affiliate,Enterprise,Home,Beacon Lamp,5,192,0,960,721.65,238.35,98.81,2025-04-29
2025-03-28,ORD-100223,C-4447,EMEA,Paid Search,SMB,Home,Nest Sensor,3,64,0.13306569343065694,166.45,102.83,63.62,19.07,2024-06-07
2025-03-29,ORD-100224,C-4335,North America,Organic,Enterprise,Home,Vista Hub,8,214,0.03,1660.64,1212.14,448.5,0,2024-03-30
2025-03-29,ORD-100225,C-4543,APAC,Affiliate,Consumer,Wearables,Pulse Band,2,105,0.15,178.5,112.78,65.72,13.8,2023-07-02
2025-03-29,ORD-100226,C-4714,North America,Affiliate,SMB,Audio,Halo Headset,1,125,0,125,72.62,52.38,12.37,2023-10-30
2025-03-29,ORD-100227,C-4374,EMEA,Social,Enterprise,Wearables,Aura Watch,6,329,0.011642335766423357,1951.02,1080.84,870.18,148.32,2023-11-30
2025-03-29,ORD-100228,C-4907,North America,Social,Enterprise,Wearables,Pulse Band,5,105,0,525,281.95,243.05,42.15,2025-04-19
2025-03-30,ORD-100229,C-4639,EMEA,Organic,SMB,Wearables,Nimbus Ring,1,245,0.02,240.1,178.82,61.28,0,2025-08-10
2025-03-30,ORD-100230,C-4770,APAC,Affiliate,Consumer,Accessories,Flux Cable,2,93,0,186,114.19,71.81,12.9,2024-04-02
2025-03-30,ORD-100231,C-4622,APAC,Affiliate,Consumer,Audio,Echo Buds,2,79,0.01,156.42,113.76,42.66,16.71,2023-10-14
2025-03-30,ORD-100232,C-4517,APAC,Paid Search,Enterprise,Accessories,Shield Case,2,204,0.11328467153284671,361.78,275.78,86,41.58,2024-08-15
2025-03-30,ORD-100233,C-4983,APAC,Organic,SMB,Audio,Halo Headset,2,125,0,250,145.24,104.76,0,2025-05-05
2025-03-30,ORD-100234,C-4144,APAC,Email,Consumer,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,19.01,2024-10-29
2025-03-30,ORD-100235,C-4536,North America,Social,Consumer,Accessories,Flux Cable,1,93,0,93,57.09,35.91,9.05,2023-06-19
2025-03-30,ORD-100236,C-4320,North America,Email,SMB,Wearables,Aura Watch,2,329,0.012043795620437957,650.08,360.37,289.71,49.4,2024-12-17
2025-03-30,ORD-100237,C-4554,APAC,Social,Consumer,Home,Vista Hub,1,214,0.1,192.6,151.52,41.08,20.84,2023-08-02
2025-03-30,ORD-100238,C-4712,North America,Paid Search,SMB,Accessories,Orbit Dock,3,208,0.03328467153284671,603.23,359.9,243.33,69.33,2025-03-18
2025-03-30,ORD-100239,C-4107,APAC,Affiliate,SMB,Accessories,Orbit Dock,2,208,0.09,378.56,239.93,138.63,33.94,2023-05-07
2025-03-31,ORD-100240,C-4638,APAC,Organic,SMB,Audio,Echo Buds,2,79,0.06,148.52,113.76,34.76,0,2025-03-02
2025-03-31,ORD-100241,,EMEA,Affiliate,SMB,Home,Nest Sensor,1,64,0.03,62.08,34.28,27.8,4.04,2025-06-19
2025-03-31,ORD-100242,C-4237,APAC,Email,SMB,Home,Nest Sensor,1,64,0.15,54.4,34.28,20.12,4.04,2023-03-19
2025-03-31,ORD-100243,C-4128,EMEA,Paid Search,Consumer,Home,Beacon Lamp,3,192,0.09339416058394161,522.2,432.99,89.21,60.1,2025-03-29
2025-03-31,ORD-100244,C-4311,EMEA,Affiliate,SMB,Home,Vista Hub,1,214,0.01,211.86,151.52,60.34,17.11,2025-03-10
2025-03-31,ORD-100245,C-4416,EMEA,Affiliate,Enterprise,Accessories,Orbit Dock,8,208,0,1664,959.73,704.27,99.96,2025-07-30
2025-03-31,ORD-100246,C-4821,EMEA,Organic,SMB,Audio,Echo Buds,1,79,0,79,56.88,22.12,0,2025-08-14
2025-03-31,ORD-100247,C-4368,North America,Organic,SMB,Accessories,Orbit Dock,3,208,0,624,359.9,264.1,0,2023-02-24
2025-03-31,ORD-100248,C-4358,North America,Social,SMB,Audio,Echo Buds,1,79,0,79,56.88,22.12,5.18,2023-05-09
2025-03-31,ORD-100249,C-4527,APAC,Affiliate,SMB,Wearables,Nimbus Ring,2,245,0.15,416.5,357.64,58.86,39.58,2025-06-09
2025-04-01,ORD-100250,C-4481,APAC,Social,Consumer,Wearables,Aura Watch,1,329,0.022846715328467153,321.48,180.28,141.2,19.91,2025-08-26
2025-04-01,ORD-100251,C-4874,EMEA,Affiliate,SMB,Accessories,Flux Cable,1,93,0.02,91.14,57.09,34.05,9.71,2025-07-04
2025-04-01,ORD-100252,C-4713,North America,Email,SMB,Accessories,Flux Cable,3,93,0,279,171.28,107.72,30.64,2023-12-08
2025-04-01,ORD-100253,C-4397,North America,Email,Enterprise,Home,Vista Hub,6,214,0,1284,909.1,374.9,130.83,2025-06-13
2025-04-01,ORD-100254,C-4861,EMEA,Affiliate,Enterprise,Accessories,Shield Case,9,204,0,1836,1241.01,594.99,156.57,2023-08-27
2025-04-01,ORD-100255,,APAC,Affiliate,Enterprise,Home,Vista Hub,4,214,0,856,606.07,249.93,89.19,2023-05-20
2025-04-01,ORD-100256,C-4800,EMEA,Organic,Enterprise,Accessories,Shield Case,6,204,0.14,1052.64,827.34,225.3,0,2024-07-19
2025-04-01,ORD-100257,C-4967,North America,Social,Consumer,Accessories,Flux Cable,3,93,0,279,171.28,107.72,30.13,2023-05-09
2025-04-01,ORD-100258,C-4804,North America,Organic,Enterprise,Wearables,Nimbus Ring,8,245,0,1960,1430.56,529.44,0,2024-09-07
2025-04-01,ORD-100259,C-4365,North America,Paid Search,Consumer,Home,Nest Sensor,1,64,0.0035036496350364962,63.78,34.28,29.5,7.35,2024-09-24
2025-04-01,ORD-100260,C-4200,North America,Organic,Consumer,Wearables,Pulse Band,1,105,0.13,91.35,56.39,34.96,0,2023-08-12
2025-04-01,ORD-100261,C-4207,North America,Email,Enterprise,Home,Nest Sensor,4,64,0,256,137.11,118.89,21.22,2025-06-21
2025-04-01,ORD-100262,C-4370,EMEA,Organic,Enterprise,Home,Beacon Lamp,6,192,0.12,1013.76,865.98,147.78,0,2023-10-21
2025-04-01,ORD-100263,C-4701,APAC,Email,Consumer,Audio,Echo Buds,2,79,0.08,145.36,113.76,31.6,9.62,2023-12-22
2025-04-01,ORD-100264,C-4587,APAC,Affiliate,SMB,Accessories,Orbit Dock,1,208,0.05,197.6,119.97,77.63,21.31,2024-05-03
2025-04-01,ORD-100265,C-4448,APAC,Paid Search,SMB,Wearables,Nimbus Ring,2,245,0.0035036496350364962,488.28,357.64,130.64,56.28,2024-01-16
2025-04-01,ORD-100266,C-4786,North America,Social,SMB,Audio,Echo Buds,3,79,0.03,229.89,170.65,59.24,23.65,2023-07-23
2025-04-01,ORD-100267,C-4612,EMEA,Organic,SMB,Wearables,Pulse Band,2,105,0.06,197.4,112.78,84.62,0,2023-01-06
2025-04-02,ORD-100268,C-4308,EMEA,Social,SMB,Accessories,Shield Case,1,204,0.06,191.76,137.89,53.87,12.31,2023-01-19
2025-04-02,ORD-100269,C-4368,EMEA,Paid Search,Consumer,Wearables,Nimbus Ring,2,245,0.1036131386861314,439.23,357.64,81.59,50.7,2023-10-07
2025-04-02,ORD-100270,C-4947,APAC,Affiliate,SMB,Accessories,Flux Cable,2,93,0.07,172.98,114.19,58.79,13.09,2024-07-18
2025-04-02,ORD-100271,C-4768,North America,Organic,Enterprise,Wearables,Aura Watch,4,329,0.11324817518248176,1166.97,721.29,445.68,0,2025-09-10
2025-04-02,ORD-100272,C-4547,EMEA,Paid Search,SMB,Home,Vista Hub,2,214,0.1336131386861314,370.81,303.03,67.78,42.8,2025-08-14
2025-04-02,ORD-100273,C-4163,EMEA,Social,Consumer,Home,Nest Sensor,3,64,0.08,176.64,102.83,73.81,12.58,2024-09-24
2025-04-02,ORD-100274,C-4454,North America,Affiliate,Consumer,Wearables,Pulse Band,3,105,0.14,270.9,169.17,101.73,21.56,2023-05-06
2025-04-02,ORD-100275,C-4144,EMEA,Paid Search,Consumer,Home,Vista Hub,3,214,0.08361313868613139,588.32,454.55,133.77,67.9,2023-03-30
2025-04-03,ORD-100276,C-4954,APAC,Social,Enterprise,Wearables,Pulse Band,9,105,0.1,850.5,507.51,342.99,70.67,2023-11-08
2025-04-03,ORD-100277,C-4445,APAC,Organic,Consumer,Accessories,Shield Case,3,204,0,612,413.67,198.33,0,2023-05-16
2025-04-03,ORD-100278,C-4325,North America,Social,SMB,Accessories,Orbit Dock,2,208,0,416,239.93,176.07,36.84,2023-04-14
2025-04-03,ORD-100279,C-4338,APAC,Social,Consumer,Accessories,Flux Cable,3,93,0,279,171.28,107.72,24.98,2023-02-18
2025-04-03,ORD-100280,C-4863,North America,Email,Consumer,Wearables,Aura Watch,2,329,0.013649635036496351,649.02,360.74,288.28,42.37,2024-04-19
2025-04-03,ORD-100281,C-4649,EMEA,Paid Search,Enterprise,Accessories,Flux Cable,2,93,0.0037226277372262775,185.31,114.19,71.12,21.42,2023-05-07
2025-04-03,ORD-100282,C-4212,APAC,Paid Search,Consumer,Accessories,Orbit Dock,3,208,0.0037226277372262775,621.68,359.9,261.78,71.86,2025-06-16
2025-04-03,ORD-100283,C-4457,APAC,Paid Search,Enterprise,Wearables,Nimbus Ring,3,245,0.07372262773722628,680.81,536.46,144.35,78.69,2023-04-28
2025-04-03,ORD-100284,C-4424,APAC,Paid Search,Enterprise,Audio,Halo Headset,9,125,0.0037226277372262775,1120.81,653.6,467.21,129.55,2024-07-09
2025-04-03,ORD-100285,C-4460,North America,Email,SMB,Home,Beacon Lamp,2,192,0.07,357.12,288.66,68.46,38.08,2025-06-12
2025-04-04,ORD-100286,C-4835,APAC,Organic,Enterprise,Home,Nest Sensor,3,64,0,192,102.83,89.17,0,2024-04-24
2025-04-04,ORD-100287,C-4288,North America,Affiliate,Consumer,Home,Vista Hub,1,214,0.15,181.9,151.52,30.38,11.63,2023-04-01
2025-04-04,ORD-100288,C-4110,APAC,Paid Search,Enterprise,Home,Beacon Lamp,2,192,0.003832116788321168,382.53,288.66,93.87,44.28,2025-04-18
2025-04-04,ORD-100289,C-4413,North America,Social,Enterprise,Wearables,Pulse Band,8,105,0.09,764.4,451.12,313.28,59.87,2023-08-30
2025-04-04,ORD-100290,C-4817,APAC,Affiliate,Consumer,Audio,Halo Headset,2,125,0,250,145.24,104.76,24.95,2023-11-14
2025-04-04,ORD-100291,C-4290,North America,Paid Search,Consumer,Home,Beacon Lamp,1,192,0.003832116788321168,191.26,144.33,46.93,22.14,2024-08-18
2025-04-04,ORD-100292,C-4188,APAC,Affiliate,Consumer,Home,Vista Hub,2,214,0,428,303.03,124.97,29.79,2025-01-24
2025-04-04,ORD-100293,C-4319,APAC,Organic,Consumer,Wearables,Aura Watch,3,329,0.08405109489051096,904.04,541.25,362.79,0,2024-11-09
2025-04-04,ORD-100294,C-4799,APAC,Email,Enterprise,Accessories,Flux Cable,2,93,0,186,114.19,71.81,20.04,2023-12-25
2025-04-05,ORD-100295,C-4752,APAC,Affiliate,SMB,Accessories,Shield Case,2,204,0.1,367.2,275.78,91.42,28.71,2024-08-30
2025-04-05,ORD-100296,C-4849,North America,Paid Search,SMB,Home,Beacon Lamp,2,192,0.07394160583941606,355.61,288.66,66.95,41.22,2023-11-08
2025-04-05,ORD-100297,C-4353,EMEA,Social,SMB,Audio,Echo Buds,1,79,0.08,72.68,56.88,15.8,7.26,2023-03-22
2025-04-05,ORD-100298,C-4217,EMEA,Social,Consumer,Wearables,Pulse Band,2,105,0.06,197.4,112.78,84.62,15.97,2024-07-30
2025-04-05,ORD-100299,C-4266,North America,Affiliate,SMB,Wearables,Nimbus Ring,3,245,0.02,720.3,536.46,183.84,56.75,2025-09-02
2025-04-05,ORD-100300,C-4144,EMEA,Organic,Consumer,Wearables,Pulse Band,2,105,0,210,112.78,97.22,0,2025-05-15
2025-04-05,ORD-100301,C-4150,EMEA,Paid Search,Enterprise,Wearables,Nimbus Ring,3,245,0.003941605839416058,732.1,536.46,195.64,84.86,2024-07-17
2025-04-06,ORD-100302,C-4463,North America,Email,SMB,Wearables,Aura Watch,1,329,0.014854014598540147,324.11,180.51,143.6,27.13,2023-12-27
2025-04-06,ORD-100303,C-4389,EMEA,Organic,Consumer,Home,Nest Sensor,1,64,0.11,56.96,34.28,22.68,0,2024-09-05
2025-04-06,ORD-100304,C-4624,North America,Affiliate,Enterprise,Wearables,Pulse Band,5,105,0,525,281.95,243.05,32.9,2023-10-30
2025-04-06,ORD-100305,C-4569,EMEA,Organic,Consumer,Wearables,Pulse Band,3,105,0.02,308.7,169.17,139.53,0,2023-10-19
2025-04-06,ORD-100306,C-4176,North America,Affiliate,Enterprise,Audio,Halo Headset,7,125,0.02,857.5,508.35,349.15,90.23,2024-02-16
2025-04-06,ORD-100307,C-4336,North America,Social,SMB,Accessories,Shield Case,1,204,0,204,137.89,66.11,17.94,2024-07-05
2025-04-06,ORD-100308,C-4264,North America,Affiliate,Enterprise,Wearables,Aura Watch,3,329,0.014854014598540147,972.34,541.52,430.82,86.42,2023-01-06
2025-04-06,ORD-100309,C-4148,EMEA,Affiliate,Enterprise,Audio,Halo Headset,1,125,0,125,72.62,52.38,8.26,2023-11-03
2025-04-06,ORD-100310,C-4267,North America,Affiliate,SMB,Home,Vista Hub,2,214,0,428,303.03,124.97,27.67,2024-04-06
2025-04-07,ORD-100311,C-4436,EMEA,Paid Search,SMB,Audio,Halo Headset,2,125,0.004160583941605839,248.96,145.24,103.72,28.94,2025-01-29
2025-04-07,ORD-100312,C-4349,APAC,Social,Enterprise,Audio,Halo Headset,3,125,0,375,217.87,157.13,37.14,2025-05-11
2025-04-07,ORD-100313,C-4261,APAC,Organic,SMB,Wearables,Pulse Band,2,105,0.14,180.6,112.78,67.82,0,2023-03-03
2025-04-07,ORD-100314,C-4555,EMEA,Paid Search,Enterprise,Accessories,Flux Cable,9,93,0.004160583941605839,833.52,513.85,319.67,96.89,2023-06-07
2025-04-07,ORD-100315,C-4834,North America,Affiliate,Enterprise,Wearables,Aura Watch,2,329,0.015255474452554743,647.96,361.1,286.86,50.71,2024-09-08
2025-04-07,ORD-100316,C-4787,EMEA,Affiliate,Enterprise,Wearables,Nimbus Ring,5,245,0.05,1163.75,894.1,269.65,79.74,2025-08-13
2025-04-07,ORD-100317,C-4505,EMEA,Paid Search,Enterprise,Accessories,Orbit Dock,4,208,0.004160583941605839,828.54,479.87,348.67,96.31,2025-01-25
2025-04-07,ORD-100318,C-4889,APAC,Paid Search,Consumer,Accessories,Shield Case,3,204,0.004160583941605839,609.45,413.67,195.78,70.84,2025-06-27
2025-04-07,ORD-100319,C-4742,APAC,Affiliate,Consumer,Wearables,Pulse Band,2,105,0,210,112.78,97.22,13.01,2025-07-21
2025-04-07,ORD-100320,C-4286,APAC,Affiliate,SMB,Home,Vista Hub,2,214,0.07,398.04,303.03,95.01,27.87,2024-09-03
2025-04-07,ORD-100321,C-4850,North America,Paid Search,SMB,Audio,Echo Buds,2,79,0.004160583941605839,157.34,113.76,43.58,18.29,2023-10-16
2025-04-08,ORD-100322,C-4826,North America,Affiliate,SMB,Accessories,Flux Cable,3,93,0.13,242.73,171.28,71.45,24.94,2025-07-01
2025-04-08,ORD-100323,C-4116,APAC,Affiliate,Enterprise,Home,Nest Sensor,6,64,0,384,205.67,178.33,40.1,2025-09-01
2025-04-08,ORD-100324,C-4702,EMEA,Affiliate,SMB,Wearables,Nimbus Ring,3,245,0,735,536.46,198.54,49.71,2023-01-20
2025-04-08,ORD-100325,C-4958,APAC,Email,SMB,Wearables,Aura Watch,2,329,0.15565693430656935,555.58,361.19,194.39,33.64,2025-02-15
2025-04-08,ORD-100326,C-4400,APAC,Organic,Enterprise,Home,Nest Sensor,3,64,0,192,102.83,89.17,0,2025-05-14
2025-04-08,ORD-100327,C-4614,North America,Organic,Consumer,Home,Vista Hub,2,214,0,428,303.03,124.97,0,2024-10-10
2025-04-08,ORD-100328,C-4760,EMEA,Organic,Enterprise,Accessories,Shield Case,3,204,0.06,575.28,413.67,161.61,0,2024-10-25
2025-04-08,ORD-100329,C-4185,EMEA,Social,SMB,Accessories,Shield Case,2,204,0.11,363.12,275.78,87.34,36.72,2025-05-22
2025-04-08,ORD-100330,C-4572,APAC,Social,SMB,Home,Vista Hub,2,214,0,428,303.03,124.97,46.98,2025-09-03
2025-04-08,ORD-100331,C-4261,North America,Paid Search,Enterprise,Home,Vista Hub,1,214,0.09427007299270072,193.83,151.52,42.31,22.56,2024-12-31
2025-04-08,ORD-100332,C-4199,North America,Social,SMB,Wearables,Aura Watch,3,329,0.015656934306569344,971.55,541.79,429.76,70.04,2025-02-07
2025-04-09,ORD-100333,C-4949,APAC,Social,Enterprise,Accessories,Flux Cable,4,93,0.02,364.56,228.38,136.18,23.73,2024-10-08
2025-04-09,ORD-100334,C-4874,APAC,Affiliate,Enterprise,Wearables,Aura Watch,6,329,0.02605839416058394,1922.56,1083.85,838.71,178.09,2024-02-07
2025-04-09,ORD-100335,C-4459,APAC,Paid Search,Enterprise,Wearables,Aura Watch,1,329,0.16043795620437956,276.22,180.65,95.57,32.2,2023-01-05
2025-04-09,ORD-100336,C-4449,APAC,Social,SMB,Wearables,Nimbus Ring,1,245,0.06,230.3,178.82,51.48,17.13,2023-06-07
2025-04-09,ORD-100337,C-4703,APAC,Organic,Consumer,Wearables,Nimbus Ring,2,245,0.09,445.9,357.64,88.26,0,2024-04-08
2025-04-09,ORD-100338,C-4104,APAC,Affiliate,SMB,Audio,Echo Buds,2,79,0,158,113.76,44.24,15.29,2024-07-20
2025-04-09,ORD-100339,C-4974,North America,Organic,SMB,Home,Vista Hub,3,214,0.11,571.38,454.55,116.83,0,2023-05-21
2025-04-09,ORD-100340,C-4630,EMEA,Organic,Consumer,Accessories,Orbit Dock,3,208,0.08,574.08,359.9,214.18,0,2024-07-26
2025-04-09,ORD-100341,C-4684,APAC,Email,Consumer,Wearables,Pulse Band,2,105,0,210,112.78,97.22,21.34,2023-06-18
2025-04-10,ORD-100342,C-4705,APAC,Email,Enterprise,Home,Nest Sensor,5,64,0,320,171.39,148.61,26.18,2023-04-04
2025-04-10,ORD-100343,C-4754,APAC,Organic,SMB,Accessories,Orbit Dock,3,208,0,624,359.9,264.1,0,2023-11-28
2025-04-10,ORD-100344,C-4372,North America,Social,Enterprise,Audio,Halo Headset,5,125,0,625,363.11,261.89,49.14,2023-01-26
2025-04-10,ORD-100345,C-4557,EMEA,Social,Consumer,Accessories,Shield Case,1,204,0,204,137.89,66.11,18.5,2025-03-08
2025-04-10,ORD-100346,C-4927,EMEA,Affiliate,SMB,Home,Vista Hub,1,214,0,214,151.52,62.48,21.81,2023-09-11
2025-04-10,ORD-100347,C-4827,EMEA,Social,Consumer,Wearables,Nimbus Ring,3,245,0.1,661.5,536.46,125.04,64.74,2024-09-08
2025-04-10,ORD-100348,C-4215,EMEA,Organic,,Accessories,Flux Cable,1,93,0.11,82.77,57.09,25.68,0,2025-08-05
2025-04-10,ORD-100349,C-4171,APAC,Email,Consumer,Home,Beacon Lamp,3,192,0,576,432.99,143.01,43.41,2024-08-25
2025-04-10,ORD-100350,C-4244,North America,Organic,Enterprise,Home,Nest Sensor,4,64,0,256,137.11,118.89,0,2024-09-05
2025-04-10,ORD-100351,C-4540,APAC,Paid Search,SMB,Home,Nest Sensor,1,64,0.004489051094890511,63.71,34.28,29.43,7.44,2023-06-11
2025-04-10,ORD-100352,C-4701,APAC,Email,SMB,Audio,Halo Headset,3,125,0.03,363.75,217.87,145.88,22.98,2025-06-28
2025-04-10,ORD-100353,C-4900,North America,Paid Search,Consumer,Home,Vista Hub,1,214,0.1344890510948905,185.22,151.52,33.7,21.62,2023-11-26
2025-04-11,ORD-100354,C-4483,EMEA,Email,Enterprise,Audio,Echo Buds,1,79,0,79,56.88,22.12,4.89,2025-02-08
2025-04-11,ORD-100355,C-4431,North America,Affiliate,Enterprise,Home,Vista Hub,9,214,0,1926,1363.66,562.34,211.31,2025-04-07
2025-04-11,ORD-100356,C-4849,EMEA,Organic,Consumer,Wearables,Aura Watch,1,329,0.08686131386861315,300.42,180.74,119.68,0,2024-09-09
2025-04-11,ORD-100357,C-4641,APAC,Paid Search,Enterprise,Accessories,Shield Case,3,204,0.024598540145985403,596.95,413.67,183.28,69.78,2024-10-28
2025-04-11,ORD-100358,C-4112,APAC,Paid Search,Consumer,Audio,Echo Buds,3,79,0.004598540145985402,235.91,170.65,65.26,27.58,2024-10-03
2025-04-11,ORD-100359,C-4144,APAC,Organic,SMB,Wearables,Aura Watch,3,329,0.01686131386861314,970.36,542.21,428.15,0,2025-03-23
2025-04-12,ORD-100360,C-4589,EMEA,Social,Enterprise,Home,Nest Sensor,6,64,0,384,205.67,178.33,40.24,2024-03-23
2025-04-12,ORD-100361,C-4736,North America,Email,Enterprise,Wearables,Aura Watch,7,329,0.017262773722627738,2263.24,1265.46,997.78,240.47,2024-12-20
2025-04-12,ORD-100362,C-4944,North America,Social,Consumer,Wearables,Aura Watch,1,329,0.017262773722627738,323.32,180.78,142.54,20.76,2025-03-27
2025-04-12,ORD-100363,C-4494,EMEA,Affiliate,Enterprise,Wearables,Nimbus Ring,4,245,0,980,715.28,264.72,106.94,2024-09-13
2025-04-12,ORD-100364,C-4834,North America,Organic,Enterprise,Accessories,Flux Cable,5,93,0,465,285.47,179.53,0,2024-04-25
